sale_id,sale_date,vehicle_type,brand,fuel_type,city,km_driven,vehicle_age_years,selling_price,procurement_cost,delivery_days,inspection_status,profit
2487,2023-04-14 14:00:00,Bike,TVS,Petrol,Bangalore,4098,0,162164,28346,12,Pass,133818
2488,2023-04-14 15:00:00,Bike,Honda,Petrol,Hyderabad,11064,2,156642,63005,2,Pass,93637
2489,2023-04-14 16:00:00,Bike,Yamaha,Petrol,Chennai,96934,4,168156,21773,7,Pass,146383
2490,2023-04-14 17:00:00,Bike,Honda,Petrol,Coimbatore,50225,5,90843,110001,11,Pass,-19158
2491,2023-04-14 18:00:00,Bike,TVS,Petrol,Hyderabad,86634,3,94278,137580,14,Pass,-43302
2492,2023-04-14 19:00:00,Bike,Yamaha,Petrol,Coimbatore,60440,6,119328,90324,3,Pass,29004
2493,2023-04-14 20:00:00,Bike,TVS,Petrol,Coimbatore,62585,6,156837,47343,10,Pass,109494
2494,2023-04-14 21:00:00,Bike,Yamaha,Petrol,Chennai,18362,1,151355,127398,8,Pass,23957
2495,2023-04-14 22:00:00,Bike,TVS,Petrol,Bangalore,10765,1,49198,117746,4,Pass,-68548
2496,2023-04-14 23:00:00,Bike,Hero,Petrol,Chennai,10205,1,86201,89783,14,Fail,-3582
2497,2023-04-15 00:00:00,Bike,TVS,Petrol,Chennai,55779,1,98271,60963,4,Pass,37308
2498,2023-04-15 01:00:00,Bike,Hero,Petrol,Hyderabad,62971,8,167449,56983,9,Pass,110466
2499,2023-04-15 02:00:00,Bike,TVS,Petrol,Chennai,91580,4,136578,50972,11,Pass,85606
2500,2023-04-15 03:00:00,Bike,Yamaha,Petrol,Bangalore,80334,7,164108,31959,3,Pass,132149
2501,2023-04-15 04:00:00,Bike,Yamaha,Petrol,Coimbatore,63479,4,65364,129886,7,Pass,-64522
2502,2023-04-15 05:00:00,Bike,Yamaha,Petrol,Chennai,56328,4,140227,104343,1,Pass,35884
2503,2023-04-15 06:00:00,Bike,Bajaj,Petrol,Coimbatore,98706,0,125353,49133,7,Pass,76220
2504,2023-04-15 07:00:00,Bike,Honda,Petrol,Chennai,46604,5,157735,104754,10,Pass,52981
2505,2023-04-15 08:00:00,Bike,Yamaha,Petrol,Coimbatore,41434,3,102564,66150,11,Pass,36414
2506,2023-04-15 09:00:00,Bike,Hero,Petrol,Chennai,6550,2,171149,36734,2,Pass,134415
2507,2023-04-15 10:00:00,Bike,Yamaha,Petrol,Hyderabad,44452,5,130447,103364,12,Pass,27083
2508,2023-04-15 11:00:00,Bike,Bajaj,Petrol,Coimbatore,87070,1,44631,32400,14,Pass,12231
2509,2023-04-15 12:00:00,Bike,Hero,Petrol,Chennai,8984,7,58500,35002,14,Pass,23498
2510,2023-04-15 13:00:00,Bike,Bajaj,Petrol,Chennai,63148,0,175969,113329,6,Pass,62640
2511,2023-04-15 14:00:00,Bike,Hero,Petrol,Hyderabad,60445,8,83915,139438,13,Pass,-55523
2512,2023-04-15 15:00:00,Bike,TVS,Electric,Hyderabad,54178,7,127760,51492,9,Pass,76268
2513,2023-04-15 16:00:00,Bike,Honda,Petrol,Hyderabad,31823,0,51897,112753,6,Pass,-60856
2514,2023-04-15 17:00:00,Bike,Honda,Petrol,Coimbatore,86832,9,126639,116762,3,Pass,9877
2515,2023-04-15 18:00:00,Bike,Bajaj,Petrol,Coimbatore,95105,8,138849,108468,1,Pass,30381
2516,2023-04-15 19:00:00,Bike,Honda,Petrol,Hyderabad,87863,1,136118,136281,12,Pass,-163
2517,2023-04-15 20:00:00,Bike,Bajaj,Petrol,Bangalore,35861,2,82320,123863,12,Pass,-41543
2518,2023-04-15 21:00:00,Bike,Bajaj,Petrol,Bangalore,10815,1,93289,45875,4,Pass,47414
2519,2023-04-15 22:00:00,Bike,Bajaj,Petrol,Chennai,48468,7,56941,40046,4,Pass,16895
2520,2023-04-15 23:00:00,Bike,Honda,Petrol,Bangalore,27019,1,170306,38664,13,Pass,131642
2521,2023-04-16 00:00:00,Bike,Bajaj,Petrol,Chennai,9607,9,100172,39453,8,Pass,60719
2522,2023-04-16 01:00:00,Bike,Honda,Petrol,Coimbatore,56281,1,28376,19746,10,Pass,8630
2523,2023-04-16 02:00:00,Bike,Bajaj,Petrol,Coimbatore,4369,0,55783,104509,10,Pass,-48726
2524,2023-04-16 03:00:00,Bike,Yamaha,Petrol,Bangalore,81483,6,68025,138765,14,Pass,-70740
2525,2023-04-16 04:00:00,Bike,Bajaj,Petrol,Coimbatore,27870,1,41447,28217,13,Pass,13230
2526,2023-04-16 05:00:00,Bike,Hero,Electric,Hyderabad,63195,9,41713,78184,7,Pass,-36471
2527,2023-04-16 06:00:00,Bike,Bajaj,Petrol,Hyderabad,60922,4,153869,103898,10,Pass,49971
2528,2023-04-16 07:00:00,Bike,TVS,Petrol,Bangalore,8471,4,29858,56835,7,Pass,-26977
2529,2023-04-16 08:00:00,Bike,Bajaj,Petrol,Bangalore,97305,2,84834,24133,7,Fail,60701
2530,2023-04-16 09:00:00,Bike,Hero,Petrol,Chennai,26151,2,107060,116345,12,Pass,-9285
2531,2023-04-16 10:00:00,Bike,Hero,Electric,Coimbatore,57474,2,160611,55533,2,Pass,105078
2532,2023-04-16 11:00:00,Bike,Honda,Petrol,Chennai,23946,5,174929,20404,9,Pass,154525
2533,2023-04-16 12:00:00,Bike,Yamaha,Electric,Chennai,38608,3,128898,48339,6,Pass,80559
2534,2023-04-16 13:00:00,Bike,Bajaj,Petrol,Hyderabad,75679,2,127207,43725,2,Fail,83482
2535,2023-04-16 14:00:00,Bike,Honda,Petrol,Hyderabad,4323,1,161436,89332,1,Pass,72104
2536,2023-04-16 15:00:00,Bike,Yamaha,Petrol,Hyderabad,13954,2,111366,60380,11,Pass,50986
2537,2023-04-16 16:00:00,Bike,Bajaj,Electric,Hyderabad,4432,3,177150,63073,1,Pass,114077
2538,2023-04-16 17:00:00,Bike,TVS,Petrol,Chennai,10720,5,25869,75873,1,Pass,-50004
2539,2023-04-16 18:00:00,Bike,Bajaj,Petrol,Hyderabad,74590,3,87624,101900,4,Pass,-14276
2540,2023-04-16 19:00:00,Bike,Hero,Petrol,Coimbatore,68465,7,118676,56341,4,Fail,62335
2541,2023-04-16 20:00:00,Bike,Hero,Petrol,Hyderabad,28708,2,28659,16236,14,Pass,12423
2542,2023-04-16 21:00:00,Bike,TVS,Electric,Hyderabad,73480,2,131888,82916,12,Pass,48972
2543,2023-04-16 22:00:00,Bike,Honda,Petrol,Hyderabad,11010,2,83185,120481,9,Pass,-37296
2544,2023-04-16 23:00:00,Bike,Yamaha,Petrol,Bangalore,44545,7,142136,29538,13,Fail,112598
2545,2023-04-17 00:00:00,Bike,Bajaj,Petrol,Coimbatore,11037,3,87758,26971,12,Pass,60787
2546,2023-04-17 01:00:00,Bike,Hero,Petrol,Coimbatore,73183,0,161203,123601,12,Pass,37602
2547,2023-04-17 02:00:00,Bike,Honda,Electric,Chennai,69634,1,157430,114821,1,Pass,42609
2548,2023-04-17 03:00:00,Bike,TVS,Petrol,Chennai,72754,9,116150,98453,3,Pass,17697
2549,2023-04-17 04:00:00,Bike,Hero,Petrol,Hyderabad,14282,1,172318,53655,3,Pass,118663
2550,2023-04-17 05:00:00,Bike,TVS,Electric,Bangalore,66087,2,42216,92022,8,Pass,-49806
2551,2023-04-17 06:00:00,Bike,Bajaj,Petrol,Chennai,82738,5,66209,75784,2,Pass,-9575
2552,2023-04-17 07:00:00,Bike,Yamaha,Petrol,Chennai,76220,7,67987,137547,6,Pass,-69560
2553,2023-04-17 08:00:00,Bike,Hero,Petrol,Hyderabad,78504,0,133024,133177,11,Pass,-153
2554,2023-04-17 09:00:00,Bike,Hero,Petrol,Hyderabad,22572,8,176649,76289,4,Pass,100360
2555,2023-04-17 10:00:00,Bike,Bajaj,Petrol,Chennai,81515,0,67320,52410,13,Fail,14910
2556,2023-04-17 11:00:00,Bike,Honda,Electric,Chennai,94503,9,36301,105982,10,Pass,-69681
2557,2023-04-17 12:00:00,Bike,Yamaha,Petrol,Coimbatore,89438,1,151560,66302,6,Pass,85258
2558,2023-04-17 13:00:00,Bike,Hero,Petrol,Bangalore,73246,2,25891,36703,13,Pass,-10812
2559,2023-04-17 14:00:00,Bike,Yamaha,Electric,Coimbatore,46202,6,178044,59191,5,Fail,118853
2560,2023-04-17 15:00:00,Bike,Hero,Petrol,Chennai,6557,8,75457,133454,12,Pass,-57997
2561,2023-04-17 16:00:00,Bike,Yamaha,Petrol,Coimbatore,31416,2,138389,69112,9,Pass,69277
2562,2023-04-17 17:00:00,Bike,TVS,Petrol,Coimbatore,27768,7,45932,26399,9,Pass,19533
2563,2023-04-17 18:00:00,Bike,Hero,Electric,Chennai,44478,8,29192,119365,1,Pass,-90173
2564,2023-04-17 19:00:00,Bike,Yamaha,Petrol,Hyderabad,23759,9,41128,27685,3,Pass,13443
2565,2023-04-17 20:00:00,Bike,Honda,Petrol,Chennai,54083,6,47836,102777,1,Fail,-54941
2566,2023-04-17 21:00:00,Bike,TVS,Petrol,Hyderabad,79900,3,49837,19487,6,Pass,30350
2567,2023-04-17 22:00:00,Bike,TVS,Petrol,Chennai,34793,3,142028,27018,12,Pass,115010
2568,2023-04-17 23:00:00,Bike,Honda,Petrol,Chennai,7543,3,141481,45825,3,Pass,95656
2569,2023-04-18 00:00:00,Bike,Yamaha,Petrol,Chennai,50930,5,150176,22750,14,Pass,127426
2570,2023-04-18 01:00:00,Bike,Bajaj,Petrol,Bangalore,39393,3,150172,73956,1,Pass,76216
2571,2023-04-18 02:00:00,Bike,Honda,Petrol,Hyderabad,41142,4,47778,65229,6,Pass,-17451
2572,2023-04-18 03:00:00,Bike,Yamaha,Electric,Bangalore,78565,8,68130,98220,5,Pass,-30090
2573,2023-04-18 04:00:00,Bike,Honda,Petrol,Chennai,31368,6,41708,58118,12,Fail,-16410
2574,2023-04-18 05:00:00,Bike,Honda,Petrol,Coimbatore,26809,7,132481,74615,12,Pass,57866
2575,2023-04-18 06:00:00,Bike,Hero,Petrol,Bangalore,23784,4,29782,94946,8,Pass,-65164
2576,2023-04-18 07:00:00,Bike,Yamaha,Petrol,Hyderabad,69500,4,35052,136337,14,Pass,-101285
2577,2023-04-18 08:00:00,Bike,Bajaj,Petrol,Chennai,84679,6,44521,136869,2,Pass,-92348
2578,2023-04-18 09:00:00,Bike,Hero,Petrol,Bangalore,62607,7,94690,72290,8,Pass,22400
2579,2023-04-18 10:00:00,Bike,Honda,Petrol,Coimbatore,65549,8,60546,30105,12,Pass,30441
2580,2023-04-18 11:00:00,Bike,Honda,Petrol,Bangalore,29765,1,129713,33913,5,Fail,95800
2581,2023-04-18 12:00:00,Bike,Honda,Petrol,Hyderabad,81990,2,127617,116564,8,Pass,11053
2582,2023-04-18 13:00:00,Bike,Yamaha,Petrol,Bangalore,24380,1,47030,64515,12,Pass,-17485
2583,2023-04-18 14:00:00,Bike,Yamaha,Petrol,Coimbatore,85079,9,114831,62342,10,Pass,52489
2584,2023-04-18 15:00:00,Bike,Hero,Petrol,Coimbatore,755,6,102400,127016,4,Pass,-24616
2585,2023-04-18 16:00:00,Bike,Bajaj,Petrol,Hyderabad,2002,1,43055,130533,4,Pass,-87478
2586,2023-04-18 17:00:00,Bike,Hero,Petrol,Coimbatore,70692,1,99861,67184,10,Pass,32677
2587,2023-04-18 18:00:00,Bike,TVS,Petrol,Chennai,65924,1,146184,98247,4,Pass,47937
2588,2023-04-18 19:00:00,Bike,Honda,Petrol,Coimbatore,76338,3,141524,75506,14,Pass,66018
2589,2023-04-18 20:00:00,Bike,Honda,Petrol,Chennai,71466,0,141826,39967,11,Pass,101859
2590,2023-04-18 21:00:00,Bike,Honda,Petrol,Bangalore,41866,1,61775,51023,6,Pass,10752
2591,2023-04-18 22:00:00,Bike,Hero,Petrol,Chennai,27925,2,110909,69288,4,Pass,41621
2592,2023-04-18 23:00:00,Bike,Hero,Petrol,Chennai,52828,6,61253,136796,9,Pass,-75543
2593,2023-04-19 00:00:00,Bike,Honda,Electric,Bangalore,67896,9,76884,139939,9,Pass,-63055
2594,2023-04-19 01:00:00,Bike,Hero,Petrol,Coimbatore,72194,0,101497,116541,3,Pass,-15044
2595,2023-04-19 02:00:00,Bike,Yamaha,Electric,Chennai,6306,5,42705,41622,7,Pass,1083
2596,2023-04-19 03:00:00,Bike,Yamaha,Petrol,Coimbatore,86774,2,116640,60201,12,Pass,56439
2597,2023-04-19 04:00:00,Bike,Hero,Petrol,Bangalore,17606,2,32101,90033,5,Pass,-57932
2598,2023-04-19 05:00:00,Bike,Honda,Electric,Hyderabad,57231,3,87495,31350,12,Pass,56145
2599,2023-04-19 06:00:00,Bike,Hero,Petrol,Coimbatore,75510,3,160815,69820,9,Pass,90995
2600,2023-04-19 07:00:00,Bike,Hero,Petrol,Coimbatore,83033,6,33951,63709,2,Pass,-29758
2601,2023-04-19 08:00:00,Bike,Hero,Petrol,Hyderabad,33099,2,163086,103232,3,Pass,59854
2602,2023-04-19 09:00:00,Bike,TVS,Petrol,Hyderabad,71826,7,61180,42470,10,Pass,18710
2603,2023-04-19 10:00:00,Bike,Yamaha,Petrol,Bangalore,76206,7,81977,45889,5,Pass,36088
2604,2023-04-19 11:00:00,Bike,Bajaj,Petrol,Coimbatore,9504,6,88209,25224,12,Pass,62985
2605,2023-04-19 12:00:00,Bike,Bajaj,Petrol,Coimbatore,51864,1,133575,122260,5,Pass,11315
2606,2023-04-19 13:00:00,Bike,TVS,Petrol,Bangalore,26292,4,75918,20465,10,Pass,55453
2607,2023-04-19 14:00:00,Bike,Hero,Electric,Coimbatore,96252,5,164291,97418,12,Pass,66873
2608,2023-04-19 15:00:00,Bike,TVS,Petrol,Chennai,65412,9,163235,112739,14,Pass,50496
2609,2023-04-19 16:00:00,Bike,TVS,Petrol,Chennai,55145,3,158542,108480,14,Pass,50062
2610,2023-04-19 17:00:00,Bike,Honda,Petrol,Chennai,7732,9,172615,70214,7,Pass,102401
2611,2023-04-19 18:00:00,Bike,Yamaha,Petrol,Coimbatore,78710,4,175348,110373,13,Pass,64975
2612,2023-04-19 19:00:00,Bike,Bajaj,Petrol,Chennai,55266,8,145014,17944,14,Fail,127070
2613,2023-04-19 20:00:00,Bike,Hero,Petrol,Chennai,82088,6,103950,39336,8,Pass,64614
2614,2023-04-19 21:00:00,Bike,Bajaj,Petrol,Bangalore,49042,1,32749,53624,8,Pass,-20875
2615,2023-04-19 22:00:00,Bike,Bajaj,Petrol,Bangalore,6413,0,49182,80206,14,Pass,-31024
2616,2023-04-19 23:00:00,Bike,Yamaha,Petrol,Hyderabad,93949,1,102450,59764,1,Pass,42686
2617,2023-04-20 00:00:00,Bike,Bajaj,Electric,Hyderabad,11067,2,105543,112332,14,Fail,-6789
2618,2023-04-20 01:00:00,Bike,Bajaj,Petrol,Hyderabad,38879,1,121487,109325,1,Fail,12162
2619,2023-04-20 02:00:00,Bike,TVS,Petrol,Hyderabad,75468,2,135227,60420,3,Pass,74807
2620,2023-04-20 03:00:00,Bike,Yamaha,Petrol,Bangalore,819,9,177455,104758,1,Fail,72697
2621,2023-04-20 04:00:00,Bike,Honda,Petrol,Bangalore,90505,8,103578,119381,1,Fail,-15803
2622,2023-04-20 05:00:00,Bike,Hero,Electric,Bangalore,92526,3,141258,80671,10,Pass,60587
2623,2023-04-20 06:00:00,Bike,Bajaj,Petrol,Chennai,86620,8,38181,30773,8,Fail,7408
2624,2023-04-20 07:00:00,Bike,Hero,Petrol,Chennai,5291,2,69898,122596,1,Pass,-52698
2625,2023-04-20 08:00:00,Bike,Honda,Petrol,Hyderabad,97772,0,28405,41447,9,Pass,-13042
2626,2023-04-20 09:00:00,Bike,Hero,Petrol,Chennai,829,4,35862,19033,2,Pass,16829
2627,2023-04-20 10:00:00,Bike,Honda,Petrol,Coimbatore,74887,9,53688,70852,9,Pass,-17164
2628,2023-04-20 11:00:00,Bike,TVS,Petrol,Bangalore,61532,9,73017,35497,14,Pass,37520
2629,2023-04-20 12:00:00,Bike,Bajaj,Electric,Hyderabad,44578,1,37939,94714,7,Pass,-56775
2630,2023-04-20 13:00:00,Bike,Honda,Petrol,Hyderabad,89162,3,129152,87082,9,Pass,42070
2631,2023-04-20 14:00:00,Bike,Hero,Electric,Coimbatore,21800,1,64585,88932,3,Pass,-24347
2632,2023-04-20 15:00:00,Bike,Bajaj,Petrol,Chennai,76200,1,141315,35978,1,Pass,105337
2633,2023-04-20 16:00:00,Bike,TVS,Petrol,Hyderabad,51445,2,129447,123867,1,Pass,5580
2634,2023-04-20 17:00:00,Bike,Bajaj,Petrol,Chennai,56109,4,179014,27882,11,Pass,151132
2635,2023-04-20 18:00:00,Bike,Honda,Petrol,Chennai,61062,3,161344,31945,10,Pass,129399
2636,2023-04-20 19:00:00,Bike,TVS,Petrol,Coimbatore,90545,1,106560,102320,6,Pass,4240
2637,2023-04-20 20:00:00,Bike,Hero,Petrol,Hyderabad,62401,9,122435,71485,7,Pass,50950
2638,2023-04-20 21:00:00,Bike,TVS,Petrol,Chennai,6203,1,94283,83850,9,Pass,10433
2639,2023-04-20 22:00:00,Bike,TVS,Petrol,Chennai,93145,5,34297,133648,6,Pass,-99351
2640,2023-04-20 23:00:00,Bike,Yamaha,Petrol,Coimbatore,63615,6,89005,74870,5,Pass,14135
2641,2023-04-21 00:00:00,Bike,TVS,Petrol,Coimbatore,88590,9,153833,33595,14,Fail,120238
2642,2023-04-21 01:00:00,Bike,TVS,Petrol,Chennai,28176,5,157679,99291,2,Pass,58388
2643,2023-04-21 02:00:00,Bike,Bajaj,Petrol,Coimbatore,62210,6,155654,112847,2,Pass,42807
2644,2023-04-21 03:00:00,Bike,Hero,Petrol,Chennai,60577,0,111994,79038,8,Pass,32956
2645,2023-04-21 04:00:00,Bike,Bajaj,Petrol,Hyderabad,89840,5,81305,71126,1,Pass,10179
2646,2023-04-21 05:00:00,Bike,Bajaj,Electric,Bangalore,45940,2,179189,126231,8,Pass,52958
2647,2023-04-21 06:00:00,Bike,Honda,Petrol,Coimbatore,37423,0,147688,111134,11,Pass,36554
2648,2023-04-21 07:00:00,Bike,Bajaj,Petrol,Bangalore,30302,7,32645,50449,10,Pass,-17804
2649,2023-04-21 08:00:00,Bike,Yamaha,Electric,Chennai,90831,3,67238,116110,11,Pass,-48872
2650,2023-04-21 09:00:00,Bike,Yamaha,Petrol,Chennai,63404,9,94694,125265,7,Pass,-30571
2651,2023-04-21 10:00:00,Bike,Honda,Electric,Chennai,60662,7,41786,33639,7,Pass,8147
2652,2023-04-21 11:00:00,Bike,Hero,Petrol,Bangalore,65669,9,65693,60370,5,Pass,5323
2653,2023-04-21 12:00:00,Bike,Hero,Petrol,Chennai,68647,3,121447,111559,3,Fail,9888
2654,2023-04-21 13:00:00,Bike,Bajaj,Petrol,Coimbatore,22575,3,94702,89628,7,Pass,5074
2655,2023-04-21 14:00:00,Bike,Bajaj,Petrol,Hyderabad,82515,9,109845,86918,7,Pass,22927
2656,2023-04-21 15:00:00,Bike,Bajaj,Petrol,Hyderabad,75216,3,40076,57710,7,Pass,-17634
2657,2023-04-21 16:00:00,Bike,Hero,Petrol,Coimbatore,9804,5,44377,69051,12,Pass,-24674
2658,2023-04-21 17:00:00,Bike,TVS,Petrol,Hyderabad,60122,8,165350,75639,11,Pass,89711
2659,2023-04-21 18:00:00,Bike,Yamaha,Petrol,Bangalore,54715,4,152368,18159,2,Pass,134209
2660,2023-04-21 19:00:00,Bike,TVS,Petrol,Chennai,80646,9,58539,86192,3,Pass,-27653
2661,2023-04-21 20:00:00,Bike,TVS,Petrol,Chennai,74473,7,151552,81988,3,Pass,69564
2662,2023-04-21 21:00:00,Bike,Hero,Petrol,Chennai,13021,7,167512,122739,4,Pass,44773
2663,2023-04-21 22:00:00,Bike,TVS,Petrol,Bangalore,24528,3,51245,33706,12,Pass,17539
2664,2023-04-21 23:00:00,Bike,Honda,Electric,Bangalore,39828,9,178169,24862,9,Pass,153307
2665,2023-04-22 00:00:00,Bike,Bajaj,Petrol,Bangalore,27801,8,92092,25219,10,Pass,66873
2666,2023-04-22 01:00:00,Bike,Honda,Electric,Coimbatore,38515,8,134454,104017,1,Pass,30437
2667,2023-04-22 02:00:00,Bike,Yamaha,Petrol,Bangalore,87776,4,157223,49536,12,Pass,107687
2668,2023-04-22 03:00:00,Bike,Bajaj,Petrol,Hyderabad,37345,5,177770,86632,7,Pass,91138
2669,2023-04-22 04:00:00,Bike,TVS,Petrol,Coimbatore,87318,4,173673,118489,7,Pass,55184
2670,2023-04-22 05:00:00,Bike,Yamaha,Petrol,Coimbatore,76894,2,164111,92391,11,Pass,71720
2671,2023-04-22 06:00:00,Bike,Bajaj,Petrol,Coimbatore,44659,7,72427,77886,4,Pass,-5459
2672,2023-04-22 07:00:00,Bike,TVS,Petrol,Bangalore,44214,8,96839,123798,13,Pass,-26959
2673,2023-04-22 08:00:00,Bike,Honda,Petrol,Coimbatore,81222,3,175125,94996,11,Pass,80129
2674,2023-04-22 09:00:00,Bike,Bajaj,Petrol,Bangalore,97230,8,141801,48937,1,Pass,92864
2675,2023-04-22 10:00:00,Bike,TVS,Petrol,Bangalore,25730,8,135845,36094,3,Pass,99751
2676,2023-04-22 11:00:00,Bike,Honda,Petrol,Coimbatore,93054,6,111298,119894,5,Pass,-8596
2677,2023-04-22 12:00:00,Bike,Yamaha,Petrol,Chennai,49762,7,114147,130074,12,Fail,-15927
2678,2023-04-22 13:00:00,Bike,Yamaha,Petrol,Chennai,90701,2,80413,132118,2,Pass,-51705
2679,2023-04-22 14:00:00,Bike,Yamaha,Petrol,Coimbatore,42222,4,90958,42924,7,Pass,48034
2680,2023-04-22 15:00:00,Bike,Yamaha,Petrol,Chennai,46859,2,56275,98325,14,Pass,-42050
2681,2023-04-22 16:00:00,Bike,Hero,Petrol,Hyderabad,63296,6,51597,15123,10,Pass,36474
2682,2023-04-22 17:00:00,Bike,Bajaj,Petrol,Hyderabad,40659,5,102521,68149,10,Pass,34372
2683,2023-04-22 18:00:00,Bike,Bajaj,Petrol,Bangalore,87552,2,119243,128930,7,Pass,-9687
2684,2023-04-22 19:00:00,Bike,Hero,Petrol,Chennai,90709,8,93908,86445,12,Pass,7463
2685,2023-04-22 20:00:00,Bike,TVS,Petrol,Hyderabad,5739,0,80188,46854,10,Pass,33334
2686,2023-04-22 21:00:00,Bike,TVS,Petrol,Coimbatore,92451,9,59710,75796,5,Pass,-16086
2687,2023-04-22 22:00:00,Bike,Yamaha,Electric,Chennai,51386,2,143493,84432,12,Pass,59061
2688,2023-04-22 23:00:00,Bike,Honda,Electric,Hyderabad,27695,9,74249,73968,10,Pass,281
2689,2023-04-23 00:00:00,Bike,TVS,Petrol,Hyderabad,95359,6,59247,55834,6,Pass,3413
2690,2023-04-23 01:00:00,Bike,Honda,Petrol,Coimbatore,96799,2,51408,122677,1,Pass,-71269
2691,2023-04-23 02:00:00,Bike,Bajaj,Petrol,Bangalore,35174,2,101313,32111,4,Pass,69202
2692,2023-04-23 03:00:00,Bike,Honda,Petrol,Coimbatore,18605,1,30443,87575,4,Pass,-57132
2693,2023-04-23 04:00:00,Bike,Bajaj,Petrol,Bangalore,30239,8,155270,125380,11,Pass,29890
2694,2023-04-23 05:00:00,Bike,Hero,Petrol,Hyderabad,32469,3,156151,39099,8,Pass,117052
2695,2023-04-23 06:00:00,Bike,Hero,Electric,Bangalore,14997,9,121818,84206,2,Pass,37612
2696,2023-04-23 07:00:00,Bike,Yamaha,Petrol,Hyderabad,2316,5,168973,65293,1,Pass,103680
2697,2023-04-23 08:00:00,Bike,TVS,Petrol,Hyderabad,92519,1,173579,123871,7,Fail,49708
2698,2023-04-23 09:00:00,Bike,Yamaha,Petrol,Chennai,59754,8,106785,133719,6,Pass,-26934
2699,2023-04-23 10:00:00,Bike,Bajaj,Petrol,Bangalore,88195,6,151691,30029,5,Pass,121662
2700,2023-04-23 11:00:00,Bike,Yamaha,Petrol,Bangalore,69885,9,60391,46811,12,Pass,13580
2701,2023-04-23 12:00:00,Bike,Honda,Electric,Bangalore,87648,4,59171,30793,13,Pass,28378
2702,2023-04-23 13:00:00,Bike,Bajaj,Petrol,Coimbatore,34326,6,140019,121854,13,Pass,18165
2703,2023-04-23 14:00:00,Bike,Hero,Petrol,Chennai,63865,3,32485,63106,13,Pass,-30621
2704,2023-04-23 15:00:00,Bike,TVS,Petrol,Chennai,84742,9,152628,100662,8,Pass,51966
2705,2023-04-23 16:00:00,Bike,Bajaj,Petrol,Chennai,50600,6,135104,99764,11,Pass,35340
2706,2023-04-23 17:00:00,Bike,Bajaj,Petrol,Coimbatore,90599,1,140427,99131,13,Fail,41296
2707,2023-04-23 18:00:00,Bike,Honda,Petrol,Bangalore,4859,6,115153,15972,2,Pass,99181
2708,2023-04-23 19:00:00,Bike,TVS,Petrol,Bangalore,96705,3,62748,15360,2,Pass,47388
2709,2023-04-23 20:00:00,Bike,Hero,Petrol,Bangalore,13309,3,159950,17632,9,Pass,142318
2710,2023-04-23 21:00:00,Bike,Bajaj,Petrol,Chennai,64950,0,158021,50958,1,Pass,107063
2711,2023-04-23 22:00:00,Bike,Bajaj,Petrol,Chennai,38928,2,176953,118252,6,Pass,58701
2712,2023-04-23 23:00:00,Bike,Honda,Petrol,Hyderabad,95490,4,112150,95882,13,Pass,16268
2713,2023-04-24 00:00:00,Bike,Yamaha,Petrol,Coimbatore,73290,4,114364,128858,13,Pass,-14494
2714,2023-04-24 01:00:00,Bike,Hero,Petrol,Coimbatore,90821,1,140925,33008,3,Pass,107917
2715,2023-04-24 02:00:00,Bike,TVS,Petrol,Chennai,2593,3,34958,92656,13,Pass,-57698
2716,2023-04-24 03:00:00,Bike,Bajaj,Petrol,Hyderabad,44998,0,164769,45283,5,Pass,119486
2717,2023-04-24 04:00:00,Bike,Bajaj,Petrol,Bangalore,41485,8,112160,65908,8,Pass,46252
2718,2023-04-24 05:00:00,Bike,Hero,Petrol,Chennai,32509,0,40493,22818,7,Pass,17675
2719,2023-04-24 06:00:00,Bike,Yamaha,Petrol,Coimbatore,82594,5,46199,85655,13,Pass,-39456
2720,2023-04-24 07:00:00,Bike,Bajaj,Petrol,Coimbatore,18218,6,55493,45579,12,Pass,9914
2721,2023-04-24 08:00:00,Bike,Hero,Petrol,Coimbatore,17205,2,136545,70178,4,Pass,66367
2722,2023-04-24 09:00:00,Bike,Honda,Petrol,Bangalore,88118,0,74002,72584,8,Pass,1418
2723,2023-04-24 10:00:00,Bike,Yamaha,Petrol,Coimbatore,63098,6,48731,80020,11,Pass,-31289
2724,2023-04-24 11:00:00,Bike,TVS,Petrol,Bangalore,78378,2,163148,126257,11,Pass,36891
2725,2023-04-24 12:00:00,Bike,Bajaj,Petrol,Bangalore,12739,9,26071,128204,10,Pass,-102133
2726,2023-04-24 13:00:00,Bike,Hero,Petrol,Bangalore,47122,5,124926,110373,11,Pass,14553
2727,2023-04-24 14:00:00,Bike,Honda,Petrol,Chennai,47165,5,152872,136663,14,Pass,16209
2728,2023-04-24 15:00:00,Bike,TVS,Petrol,Bangalore,32774,3,66410,15975,2,Pass,50435
2729,2023-04-24 16:00:00,Bike,Hero,Petrol,Hyderabad,11919,5,119948,78479,7,Pass,41469
2730,2023-04-24 17:00:00,Bike,Hero,Petrol,Coimbatore,15503,9,66041,31265,5,Pass,34776
2731,2023-04-24 18:00:00,Bike,TVS,Petrol,Chennai,31366,3,148616,78518,11,Pass,70098
2732,2023-04-24 19:00:00,Bike,Honda,Petrol,Coimbatore,22488,7,78326,19318,6,Pass,59008
2733,2023-04-24 20:00:00,Bike,Honda,Petrol,Bangalore,56394,8,78096,135611,3,Pass,-57515
2734,2023-04-24 21:00:00,Bike,Yamaha,Petrol,Chennai,90944,1,68167,50081,11,Pass,18086
